UUID,Date_Local,Time_Local,AGE_BL,ANG_ES,ANX_ES,EMB_ES,GENDER_BL,GUIL_ES,SAD_ES,SUPR_ES,dataset
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,20/08/2015,19:07:00,21,33.0,54.0,23.0,2,68.0,44.0,76.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,20/08/2015,19:51:00,21,,59.0,28.0,2,31.0,29.0,,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,20/08/2015,20:33:00,21,40.0,64.0,68.0,2,16.0,26.0,36.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,20/08/2015,21:43:00,21,37.0,57.0,33.0,2,69.0,40.0,69.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,10:00:00,21,33.0,68.0,38.0,2,63.0,63.0,36.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,11:27:00,21,31.0,58.0,17.0,2,32.0,54.0,30.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,12:18:00,21,33.0,40.0,29.0,2,26.0,30.0,12.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,13:26:00,21,30.0,39.0,30.0,2,33.0,79.0,36.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,14:26:00,21,22.0,60.0,28.0,2,20.0,61.0,29.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,15:26:00,21,19.0,46.0,16.0,2,33.0,45.0,26.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,16:16:00,21,28.0,63.0,68.0,2,67.0,60.0,60.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,17:12:00,21,43.0,62.0,58.0,2,31.0,57.0,40.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,18:21:00,21,17.0,27.0,73.0,2,60.0,21.0,24.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,19:27:00,21,0.0,31.0,0.0,2,0.0,71.0,16.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,20:53:00,21,29.0,65.0,42.0,2,21.0,23.0,40.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,21/08/2015,21:40:00,21,56.0,71.0,82.0,2,87.0,63.0,36.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,22/08/2015,10:00:00,21,36.0,61.0,60.0,2,35.0,62.0,35.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,22/08/2015,11:19:00,21,64.0,66.0,66.0,2,68.0,71.0,32.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,22/08/2015,12:56:00,21,66.0,62.0,26.0,2,73.0,74.0,32.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,22/08/2015,14:37:00,21,31.0,70.0,61.0,2,35.0,62.0,32.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,22/08/2015,15:59:00,21,2.0,10.0,16.0,2,0.0,0.0,57.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,22/08/2015,16:51:00,21,71.0,71.0,67.0,2,63.0,67.0,33.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,22/08/2015,18:18:00,21,86.0,69.0,30.0,2,75.0,54.0,34.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,22/08/2015,19:15:00,21,69.0,64.0,34.0,2,72.0,66.0,26.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,22/08/2015,20:43:00,21,30.0,65.0,66.0,2,69.0,59.0,33.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,23/08/2015,10:00:00,21,,,,2,,,,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,23/08/2015,11:02:00,21,39.0,42.0,40.0,2,60.0,38.0,75.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,23/08/2015,12:04:00,21,37.0,42.0,57.0,2,38.0,27.0,39.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,23/08/2015,12:53:00,21,31.0,29.0,40.0,2,77.0,39.0,33.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,23/08/2015,13:40:00,21,35.0,65.0,61.0,2,70.0,70.0,28.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,23/08/2015,15:19:00,21,36.0,70.0,26.0,2,70.0,32.0,31.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,23/08/2015,16:23:00,21,,,,2,,,,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,23/08/2015,17:56:00,21,0.0,78.0,0.0,2,28.0,12.0,70.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,23/08/2015,20:00:00,21,63.0,100.0,66.0,2,24.0,64.0,0.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,23/08/2015,21:38:00,21,,,,2,,,,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,10:00:00,21,64.0,71.0,17.0,2,65.0,68.0,30.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,11:08:00,21,65.0,71.0,36.0,2,29.0,69.0,32.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,11:50:00,21,79.0,74.0,68.0,2,78.0,69.0,21.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,12:36:00,21,86.0,79.0,84.0,2,71.0,83.0,20.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,14:07:00,21,79.0,79.0,85.0,2,81.0,77.0,18.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,15:17:00,21,84.0,68.0,56.0,2,23.0,66.0,35.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,16:29:00,21,72.0,67.0,64.0,2,78.0,72.0,12.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,17:17:00,21,68.0,68.0,76.0,2,79.0,85.0,22.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,18:03:00,21,46.0,56.0,67.0,2,73.0,63.0,39.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,19:11:00,21,64.0,64.0,32.0,2,63.0,70.0,24.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,19:58:00,21,23.0,60.0,15.0,2,64.0,34.0,32.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,24/08/2015,21:30:00,21,30.0,74.0,35.0,2,63.0,60.0,30.0,ACU emotions in daily life
f72a2e88-cfb0-4dc1-bfe5-c831496817b4,25/08/2015,10:00:00,21,28.0,19.0,47.0,2,35.0,37.0,30.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,3/08/2015,11:57:00,30,8.0,16.0,6.0,1,8.0,10.0,3.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,3/08/2015,12:57:00,30,12.0,10.0,11.0,1,13.0,10.0,12.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,3/08/2015,14:32:00,30,,,,1,,,,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,3/08/2015,15:25:00,30,,,,1,,,,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,3/08/2015,16:26:00,30,10.0,8.0,9.0,1,7.0,9.0,7.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,3/08/2015,17:44:00,30,17.0,10.0,11.0,1,13.0,8.0,9.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,3/08/2015,19:16:00,30,8.0,14.0,10.0,1,7.0,7.0,7.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,3/08/2015,20:29:00,30,9.0,6.0,3.0,1,7.0,12.0,12.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,4/08/2015,9:00:00,30,37.0,41.0,41.0,1,43.0,41.0,48.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,4/08/2015,10:41:00,30,7.0,16.0,9.0,1,9.0,10.0,10.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,4/08/2015,11:38:00,30,3.0,14.0,7.0,1,13.0,9.0,6.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,4/08/2015,13:04:00,30,9.0,11.0,9.0,1,13.0,12.0,9.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,4/08/2015,14:41:00,30,69.0,35.0,44.0,1,48.0,72.0,9.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,4/08/2015,15:57:00,30,66.0,41.0,33.0,1,40.0,64.0,14.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,4/08/2015,17:00:00,30,39.0,42.0,54.0,1,45.0,68.0,12.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,4/08/2015,18:19:00,30,48.0,42.0,34.0,1,56.0,58.0,21.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,4/08/2015,19:50:00,30,40.0,26.0,31.0,1,26.0,52.0,16.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,4/08/2015,20:34:00,30,29.0,25.0,24.0,1,40.0,32.0,18.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,5/08/2015,9:00:00,30,26.0,15.0,24.0,1,29.0,18.0,14.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,5/08/2015,10:19:00,30,20.0,12.0,15.0,1,20.0,23.0,13.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,5/08/2015,11:15:00,30,18.0,19.0,14.0,1,21.0,20.0,25.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,5/08/2015,12:44:00,30,23.0,28.0,20.0,1,30.0,30.0,15.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,5/08/2015,13:43:00,30,18.0,24.0,16.0,1,25.0,28.0,17.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,5/08/2015,15:05:00,30,12.0,21.0,23.0,1,27.0,39.0,15.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,5/08/2015,16:29:00,30,22.0,19.0,19.0,1,22.0,24.0,11.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,5/08/2015,18:07:00,30,24.0,24.0,22.0,1,34.0,30.0,20.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,5/08/2015,19:23:00,30,25.0,27.0,28.0,1,26.0,38.0,17.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,5/08/2015,20:06:00,30,19.0,24.0,25.0,1,29.0,30.0,8.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,6/08/2015,9:00:00,30,36.0,19.0,36.0,1,33.0,33.0,14.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,6/08/2015,10:13:00,30,24.0,21.0,25.0,1,35.0,32.0,14.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,6/08/2015,11:41:00,30,25.0,18.0,24.0,1,22.0,23.0,9.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,6/08/2015,12:58:00,30,17.0,22.0,24.0,1,28.0,35.0,15.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,6/08/2015,14:06:00,30,23.0,23.0,33.0,1,28.0,31.0,12.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,6/08/2015,15:46:00,30,22.0,22.0,32.0,1,20.0,37.0,14.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,6/08/2015,16:28:00,30,26.0,22.0,29.0,1,30.0,36.0,11.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,6/08/2015,17:41:00,30,28.0,24.0,36.0,1,29.0,31.0,8.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,6/08/2015,19:11:00,30,24.0,25.0,24.0,1,28.0,28.0,10.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,6/08/2015,20:04:00,30,25.0,29.0,24.0,1,26.0,23.0,15.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,7/08/2015,9:00:00,30,29.0,21.0,31.0,1,25.0,25.0,7.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,7/08/2015,10:02:00,30,23.0,17.0,23.0,1,29.0,27.0,16.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,7/08/2015,11:09:00,30,30.0,20.0,29.0,1,30.0,27.0,14.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,7/08/2015,12:24:00,30,31.0,17.0,32.0,1,26.0,27.0,10.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,7/08/2015,13:45:00,30,23.0,21.0,16.0,1,23.0,32.0,11.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,7/08/2015,14:59:00,30,33.0,23.0,29.0,1,27.0,39.0,14.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,7/08/2015,15:45:00,30,,,,1,,,,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,7/08/2015,17:06:00,30,,,,1,,,,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,7/08/2015,18:01:00,30,,,,1,,,,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,7/08/2015,18:49:00,30,,,,1,,,,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,7/08/2015,20:20:00,30,29.0,21.0,56.0,1,45.0,39.0,12.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,9:00:00,30,,,,1,,,,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,10:12:00,30,,,,1,,,,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,10:54:00,30,26.0,13.0,33.0,1,39.0,29.0,13.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,12:24:00,30,40.0,11.0,36.0,1,61.0,20.0,11.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,13:17:00,30,32.0,21.0,36.0,1,33.0,50.0,11.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,14:08:00,30,51.0,11.0,39.0,1,46.0,50.0,13.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,15:00:00,30,36.0,14.0,13.0,1,29.0,39.0,14.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,15:45:00,30,59.0,23.0,15.0,1,34.0,48.0,15.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,17:06:00,30,46.0,17.0,20.0,1,18.0,45.0,14.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,18:03:00,30,38.0,23.0,18.0,1,36.0,27.0,16.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,19:11:00,30,35.0,18.0,19.0,1,26.0,43.0,9.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,20:02:00,30,59.0,17.0,12.0,1,31.0,50.0,12.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,9/08/2015,20:57:00,30,25.0,16.0,20.0,1,27.0,41.0,14.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,10/08/2015,9:00:00,30,32.0,17.0,19.0,1,20.0,35.0,12.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,10/08/2015,9:48:00,30,21.0,20.0,19.0,1,19.0,34.0,17.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,10/08/2015,11:14:00,30,31.0,14.0,11.0,1,16.0,27.0,11.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,10/08/2015,11:59:00,30,31.0,18.0,18.0,1,19.0,32.0,18.0,ACU emotions in daily life
3a52db59-9024-4006-b7b1-5146c31eb8db,10/08/2015,13:01:00,30,53.0,15.0,16.0,1,27.0,50.0,8.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,20/11/2015,13:51:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,20/11/2015,14:52:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,20/11/2015,15:52:00,28,0.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,20/11/2015,16:43:00,28,0.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,20/11/2015,17:42:00,28,0.0,3.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,20/11/2015,18:29:00,28,0.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,20/11/2015,19:19:00,28,0.0,9.0,0.0,1,0.0,7.0,0.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,20/11/2015,20:06:00,28,0.0,0.0,9.0,1,0.0,0.0,58.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,21/11/2015,9:00:00,28,0.0,0.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,21/11/2015,10:01:00,28,0.0,1.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,21/11/2015,11:27:00,28,0.0,0.0,0.0,1,0.0,0.0,26.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,21/11/2015,12:37:00,28,0.0,66.0,0.0,1,0.0,0.0,0.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,21/11/2015,13:24:00,28,30.0,57.0,0.0,1,0.0,59.0,62.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,21/11/2015,14:29:00,28,0.0,4.0,0.0,1,0.0,0.0,37.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,21/11/2015,15:55:00,28,5.0,0.0,0.0,1,0.0,9.0,0.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,21/11/2015,17:10:00,28,29.0,8.0,0.0,1,0.0,47.0,0.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,21/11/2015,18:00:00,28,18.0,0.0,0.0,1,0.0,7.0,53.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,21/11/2015,18:52:00,28,6.0,10.0,0.0,1,0.0,14.0,9.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,21/11/2015,20:19:00,28,0.0,0.0,0.0,1,0.0,0.0,30.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,9:00:00,28,66.0,4.0,25.0,1,64.0,26.0,72.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,9:48:00,28,8.0,0.0,30.0,1,12.0,8.0,90.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,10:50:00,28,8.0,3.0,9.0,1,0.0,10.0,72.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,11:51:00,28,0.0,9.0,6.0,1,0.0,20.0,42.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,12:40:00,28,0.0,7.0,0.0,1,7.0,0.0,10.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,13:52:00,28,0.0,0.0,0.0,1,0.0,0.0,23.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,14:47:00,28,66.0,16.0,7.0,1,31.0,18.0,29.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,15:31:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,16:42:00,28,0.0,12.0,0.0,1,8.0,7.0,13.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,17:32:00,28,0.0,20.0,0.0,1,0.0,14.0,0.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,18:53:00,28,13.0,0.0,25.0,1,100.0,0.0,100.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,22/11/2015,20:26:00,28,0.0,0.0,0.0,1,0.0,0.0,15.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,23/11/2015,9:00:00,28,0.0,20.0,0.0,1,0.0,0.0,37.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,23/11/2015,9:49:00,28,0.0,0.0,8.0,1,0.0,8.0,16.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,23/11/2015,10:57:00,28,6.0,11.0,16.0,1,7.0,8.0,51.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,23/11/2015,12:30:00,28,9.0,2.0,8.0,1,17.0,8.0,21.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,23/11/2015,13:34:00,28,0.0,4.0,0.0,1,6.0,6.0,15.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,23/11/2015,15:10:00,28,0.0,3.0,2.0,1,0.0,0.0,27.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,23/11/2015,15:57:00,28,1.0,1.0,1.0,1,0.0,1.0,19.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,23/11/2015,17:27:00,28,0.0,5.0,4.0,1,2.0,1.0,7.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,23/11/2015,18:39:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,23/11/2015,19:53:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,24/11/2015,9:00:00,28,7.0,33.0,0.0,1,8.0,33.0,50.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,24/11/2015,10:13:00,28,28.0,0.0,8.0,1,2.0,21.0,17.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,24/11/2015,11:52:00,28,0.0,6.0,8.0,1,7.0,1.0,7.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,24/11/2015,12:47:00,28,1.0,15.0,0.0,1,0.0,0.0,1.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,24/11/2015,13:53:00,28,22.0,45.0,8.0,1,8.0,5.0,17.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,24/11/2015,14:45:00,28,16.0,8.0,0.0,1,17.0,0.0,79.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,24/11/2015,15:30:00,28,9.0,8.0,9.0,1,8.0,8.0,49.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,24/11/2015,17:07:00,28,0.0,43.0,12.0,1,6.0,11.0,45.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,24/11/2015,18:47:00,28,0.0,20.0,0.0,1,0.0,8.0,13.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,24/11/2015,20:14:00,28,1.0,24.0,0.0,1,3.0,0.0,48.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,25/11/2015,9:00:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,25/11/2015,9:43:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,25/11/2015,10:54:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,25/11/2015,12:29:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,25/11/2015,13:14:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,25/11/2015,14:35:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,25/11/2015,15:43:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,25/11/2015,16:45:00,28,0.0,0.0,0.0,1,0.0,0.0,100.0,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,25/11/2015,17:55:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,25/11/2015,19:02:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,25/11/2015,19:46:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,26/11/2015,9:00:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,26/11/2015,9:54:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,26/11/2015,10:42:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,26/11/2015,11:43:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,26/11/2015,12:32:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,26/11/2015,13:17:00,28,,,,1,,,,ACU emotions in daily life
abd3bb24-52c6-4745-8842-9b55abd14a59,26/11/2015,14:48:00,28,,,,1,,,,ACU emotions in daily life
